,input,prediction,ground_truth
424,"In a horror movie victims usually trip when the run in order to do what in regards to the killer? ['(A) frightened ', '(B) run up stairs ', '(C) get away from ', '(D) go quickly ","get away from ', '(C) get away from ', '",get away from
425,"The coach decided to make a lineup change, the team's effort was suffering from what? ['(A) stagnant ', '(B) stagnation ', '(C) tradition ', '(D) hunger ', '(E) paper",stagnation,stagnation
426,"Where would you go if you want to buy some clothes? ['(A) mall ', '(B) grocery store ', '(C) grocery store ', '(D) shop ', '(E) supermarket ']",mall mall mall mall mall mall mall mall mall mall,mall
427,"Where is food likely to stay dry? ['(A) etna ', '(B) cupboard ', '(C) oven ', '(D) stomach ', '(E) fridge ']",fridge cupboard cupboard cupboard cupboard cupboard cupboard cupboard cupboard cupboard,cupboard
428,"What is it called when a person with mental illness is able to lead a relatively normal life? ['(A) managed ', '(B) effectively treated ', '(C) recur ', '(D) cause delusion ',","effectively treated ', '(B) effectively treated ', '(C",managed
429,"Where do you keep musical instrument so it doesn't get scratched? ['(A) bank ', '(B) orchestra ', '(C) case ', '(D) music room ', '(E) movie ']",music room music room music room music room music room,case
430,"The woman is watching television and trying to forget her day, what is her goal? ['(A) entertainment ', '(B) falling asleep ', '(C) getting fat ', '(D) crying ', '(E) relaxation ']",relaxation relaxation relaxation relaxation relaxation relaxation relaxation relaxation relaxation relaxation,relaxation
431,"While John Candy and Dan Aykroyd didn't run into a gazelle, you'd have to go where to see one? ['(A) eastern hemisphere ', '(B) the city ', '(C) open plain ',",open plain,great outdoors
432,"When we are running what are we doing? ['(A) stretches ', '(B) running from police ', '(C) learn to walk ', '(D) go quickly ', '(E) get out of bed ']","go quickly ', '(D) go quickly ', '(E",go quickly
433,"It's dangerous to let pet birds free so it's better to keep them what? ['(A) slavery ', '(B) caught ', '(C) caged in ', '(D) topfree ', '(E) prison","caged in ', '(C) topfree ', '(",caged in
434,"A beaver is know for building prowess, their supplies come from where? ['(A) british columbia ', '(B) body of water ', '(C) wooded area ', '(D) pay",body of water,wooded area
435,"Zane doesn't like answering questions. He's not good at it because he suffers from what? ['(A) panic ', '(B) discussion ', '(C) attention ', '(D) confusion ', '(",panic discussion discussion discussion discussion discussion discussion discussion discussion discussion,confusion
436,"Going public about a common problem can gain what for a celebrity? ['(A) wide acceptance ', '(B) a degree ', '(C) pain ', '(D) getting high ', '(E) press coverage '",press coverage,wide acceptance
437,"The electricity went out and everyone was shrouded in darkness. They all remained in their seats, because it would have been dangerous to try to find there way out. Where mihgt they have been? ['(A) opera ', '(B) concert ', ",opera,opera
438,"Where could you find hundreds of beauty salon? ['(A) clerk ', '(B) mall ', '(C) strip mall ', '(D) city ', '(E) neighborhood ']",strip mall city strip mall city strip mall city strip mall city,city
439,"If it is Chrismas time what came most recently before? ['(A) halloween ', '(B) summer ', '(C) easter ', '(D) kwaanza ', '(E) give gift ']",halloween easter,halloween
440,"If someone found out their brother was having a daughter, they would have to add a niece limb to the what? ['(A) family picture book ', '(B) family reunion ', ""(C) brother's house "", '(D) family tree",family tree,family tree
441,"The criminal insisted he must do the crime to the bank teller, but she tried to convince him there were other ways in life and this was what? ['(A) willing ', '(B) optional ', '(C) should not ', '(",willing willing willing willing willing willing willing willing willing willing,unnecessary
442,"what do you fill with ink to write? ['(A) squid ', '(B) fountain pen ', '(C) pencil case ', '(D) newspaper ', '(E) printer ']",fountain pen,fountain pen
443,"He walked into the room and had a great shock, his friends had what him? ['(A) expected ', '(B) wanting ', '(C) calm ', '(D) thundershock ', '(E) surprised ",surprised surprised surprised surprised surprised surprised surprised surprised surprised surprised,surprised
444,"He wasn't the hugging type, even when he meet friend he'd just do what? ['(A) have sex ', '(B) smile ', '(C) hug each other ', '(D) conversation ',","hug hug each other ', '(C) hug hug each other ',",handshake
445,"If you were lost you might need a map, the best place to find one on the road is at any what? ['(A) truck stop ', '(B) amusement park ', '(C) atlas ', '(D) mall ",atlas,gas station
446,"Where would you put a net if you wanted to use it? ['(A) sports ', '(B) fishing gear ', '(C) soccer game ', '(D) fishing boat ', '(E) badminton ",fishing boat,fishing boat
447,"Sage loved communicating He liked doing what with his peers? ['(A) exchanging ideas ', '(B) confusion ', '(C) peer pressure ', '(D) response ', '(E) learning ']",response exchanging ideas,exchanging ideas
448,"Where would a cat snuggle up with their human? ['(A) floor ', '(B) humane society ', '(C) bed ', '(D) comfortable chair ', '(E) window sill ']",bed bed bed bed bed bed bed bed bed bed,comfortable chair
449,"What is a place that has large cable hanging overhead? ['(A) radio shack ', '(B) electrical device ', '(C) shower ', '(D) substation ', '(E) television ']",substation substation is a place where large cable is hanging overhead.,substation
450,"Where do cars usually travel at very high speeds? ['(A) freeway ', '(B) road ', '(C) race track ', '(D) alley ', '(E) parking lot ']",freeway race track freeway freeway freeway,race track
451,"What might a person be watching if they see a man with a suitcase full of money? ['(A) baggage compartment ', '(B) movie ', '(C) subway ', '(D) airplane ', '(E)",baggage compartment airplane airplane a plane taking off or landing,movie
452,"Eating breakfast in bed while seeing a homeless person shivering outside your window may cause you to what? ['(A) mess ', '(B) hungry ', '(C) feel guilty ', '(D) indigestion ', ",feel guilty,feel guilty
453,"If I put in my key and open a hinged door, where am I likely entering? ['(A) kitchen ', '(B) safe ', '(C) own house ', '(D) building ', '(E) pantry ","own house ', '(C) own house ', '(D",own house
454,"If somebody is working at a reception desk, they are located at the front entrance of the what? ['(A) motel ', '(B) hostel ', '(C) building ', '(D) lobby ', '(E) office",building building building building building building building building building building,building
455,"If you're reading a newspaper from another country what are you doing? ['(A) learning about world ', '(B) education ', '(C) get angry ', '(D) concern ', '(E) eat cake ","learning about world ', '(B) education ', '(C",learning about world
456,"They wanted to recognize his accomplishment, where should they put his name? ['(A) certificate ', '(B) directory ', '(C) phone book ', '(D) lineup ', '(E) roster ']",certificate certificate certificate certificate certificate certificate certificate certificate certificate certificate,certificate
457,"What is it called when a person tends to leave things to the last minute? ['(A) procrastinate ', '(B) complete collection ', '(C) headache ', '(D) good time management ', '(",procrastinate,procrastinate
458,"What will you do if you do not want to settle in one place? ['(A) walk ', '(B) agitate ', '(C) wander ', '(D) remove ', '(E) disturb ']",wander remove remove remove remove remove remove remove remove remove,wander
459,"Where would a person live that isn't in the metro area but still has good schools? ['(A) woods ', '(B) bed ', '(C) suburbs ', '(D) rural ', '(E)",suburbs rural rural suburbs rural rural suburbs rural,suburbs
460,"Jane works for the government as a senator, where does she spend a lot of time? ['(A) capitol building ', '(B) everything ', '(C) washington d.c ', '(D) russia ', ",washington d.c,capitol building
461,"What is it called when two people in love have children? ['(A) take oath ', '(B) procreate ', '(C) matrimony ', '(D) please parents ', '(E) live life ",matrimony,procreate
462,"What did the policemen do when they heard a cry from a distance? ['(A) run away ', '(B) hurry along ', '(C) fine motorists ', '(D) direct traffic ', '(E) help",help help help help help help help help help help,help
463,"It takes ambition to complete a job, but the first step is to what? ['(A) take care of proposals ', '(B) begin work ', '(C) in charge of project ', '(D) eat cake ', '",take care of proposals,begin work
464,"Where would I not want a fox? ['(A) hen house ', '(B) english hunt ', '(C) mountains ', '(D) outside bedroom window ', '(E) england ']","hen house ', '(C) english hunt ', '(",hen house
465,"What type of building has the most top floor? ['(A) go down ', '(B) apartment building ', '(C) tall building ', '(D) office building ', '(E) cabin ']",tall building tall building tall building tall building tall building tall building tall,tall building
466,"What do humans do to other humans after death? ['(A) celebrate ', '(B) burial ', '(C) life ', '(D) rebirth ', '(E) decomposition ']",decomposition,burial
467,"Where can you find a restaurant's phone number? ['(A) yellow pages ', '(B) town ', '(C) business sector ', '(D) town ', '(E) at hotel ']",yellow pages at hotel at hotel at hotel at hotel at hotel at,yellow pages
468,"What would you put coins into to make it work? ['(A) stove ', '(B) water fountain ', '(C) desk ', '(D) purse ', '(E) jar ']",water fountain water fountain water fountain water fountain water fountain,water fountain
469,"A patriotic guy with a camera is looking for a bald eagle, what is he likely to do with the eagle if he finds one? ['(A) city ', '(B) canada ', '(C) min",canada canada canada canada canada canada canada canada canada canada,photograph
470,"Where can you go to use a piano in your neighborhood if you don't have one? ['(A) music school ', '(B) music store ', ""(C) neighbor's house "", '(D) lunch ', '(E",neighbor's house,neighbor's house
471,"Where would you get a shower curtain if you do not have one? ['(A) department store ', '(B) restaurant ', '(C) hotel ', '(D) dime store ', '(E) bathtub ']",dime store,department store
472,"Kissing is normally an activity reserved for your romantic what? ['(A) anus ', '(B) partner ', '(C) arousal ', '(D) trust ', '(E) cooperation ']","partner partner anus ', '(C) arousal",partner
473,"What does a child learn to do before school? ['(A) count to ten ', '(B) state name ', '(C) dress herself ', '(D) clean room ', '(E) socialize ']",dress herself,dress herself
474,"He was getting advice for the job interview, they told him when talking to the interviewer always make what? ['(A) get tired of ', '(B) small talk ', '(C) eye contact ', '(D) friendship ', '",small talk,eye contact
