,input,prediction,ground_truth
1904," With drier eyes, he blinks more often than the most.",0,0
1905, It's more convenient to have less than 10 minutes than more than 100 minutes to paint a house.,1,1
1906," Being scared of heights, Sarah preferred to be a driver rather than a passenger so that she could close her eyes in the car while going through the mountains.",0,0
1907, The parents can't go to sleep for the night before they put the toddler to sleep.,0,0
1908," If you reach the stadium two hours before the beginning of the match, it is likely that the it will start early.",1,1
1909," If you do not have a ladder and try to climb up to your attic, it would be better to use a dresser rather than a pillow.",0,0
1910," If your stomach starts to hurt after eating a bowl full of chips, you should not stop eating it.",0,0
1911,  It's less convenient to use a broom rather than a plate for cleaning the floors.,0,0
1912," My son plays clarinet in the afternoon, so I should take a sleeping peel half an hour after he starts if I want to be able to sleep through it.",0,0
1913, Jerry hit his friend. The bystanders would be understanding if Jerry's friend was disabled.,0,0
1914, It is easier to start a campfire with plastic rather than paper.,0,0
1915," The shorter the classes are, the more likely students will be distracted.",0,0
1916, It is easier to pick up an orange than a television. ,0,0
1917, Mary has been adding at least two magnets to her collections for 10 years and she thinks she has around 8. ,1,1
1918," To get you more idea on what to purchase for meal prep, it is better to check what's remaining in the fridge after shopping.",0,0
1919," The test starts in 1 minute, so I have time to eat breakfast.",1,1
1920," For the best luck smothering a campfire, never use any amounts of gasoline.",0,0
1921, It is better to take your boots off by the door than it is to wear them around the house after coming in from shoveling snow.,0,0
1922," The stadium opened with 5000 seats, and the people there didn't think this was too few.",1,1
1923, It's easier to use a hammer to drive screws rather than nails.,0,0
1924, A pick axe might be less suitable than a rake for digging a hole.,0,0
1925," If you want some orange juice, you'll have to pay at least $5.",1,1
1926, Jan is an economist while John is an astronomer. Jan probably heeds the national elections more than John.,0,0
1927, He set the alarm clock for 5AM so he would get to work before 5AM.,1,0
1928," Susie asked her boss for a raise, and Toni yelled at her boss and demanded a raise, so their boss is more likely to give susie the raise.",0,0
1929," Joe was being mean and rude, so the woman hugged him.",0,0
1930," Because Melissa was only working a half-day, she scheduled some overtime rather than a vacation.",0,0
1931," Bill is allergic to spicy food and Ted is not. Therefore, Ted is more likely to order Thai cuisine than Bill is. ",0,0
1932, His employer was impressed after he passed the typing test at a rate of twenty words per minute.,1,1
1933, John needs a notebook for his class in two hours. He decided to order it online instead of getting it in a store.,1,1
1934, The wooden log was easily chopped with an rake,0,0
1935, You will not burn a lasagna if you cook it in the oven for 3 days.,1,1
1936, Those who started a new project initially would spend less time on research rather than implementing.,0,0
1937," If Laura arrived in the kitchen at 2:00 pm and Maddy arrived there at 6:00 pm and a vase went missing at around 4:00 pm, Maddy is a less likely suspect for the theft than Laura.",1,1
1938, If you fall in the river you will get wet.,0,0
1939, Alice is a librarian and her roommate Sam is a musician. Alice is more likely to want to keep the volume down on the radio.,0,0
1940, It is 2 pm so most people are sleeping.,1,1
1941, Steven decided to make breakfast earlier this morning so he could watch the sunrise.,0,0
1942, Joseph killed a dog while driving and Lina killed a plant. People are likely to reproach Joseph more.,0,0
1943," Keri has a date tomorrow night, so she will probably want to wax her legs tomorrow night rather than tonight.",0,0
1944," I sent my housekeeper a thank you gift a week ago, so she will probably be expecting another gift from me 2 weeks from now.",1,1
1945," If I throw a rock at a window, the window can break into pieces in few seconds instead of hours.",0,0
1946, A neighborhood with a high average income is expected to have a higher crime rate than other neighborhoods. ,0,0
1947," Cara was in the ocean when she noticed a person swimming near her so she panicked and screamed, which drew the attention of other beach goers. ",0,0
1948," With his $3,000 Christmas bonus, Tim can afford to buy a new motorcycle.",1,1
1949, A ceramic plate is less likely to break than a metal plate after falling from the same height.,0,0
1950, It is easier to wash five cups than to wash one cup.,1,1
1951," Stacy accidentally poured water on her keyboard, so she will want to put it in a bag of rice rather than a bucket of soapy water.",0,0
1952," Last night, it snowed 4 inches, and my friend slept over my house and is still here, so we can manage shoveling the small driveway within twenty minutes together.",1,1
1953," If the room is too hot, I might be able to make it cooler by opening windows. ",0,0
1954, Mary gave birth to a daughter today after 40 weeks of pregnancy.,1,1
1955," I accidentally put two  playing cards from a 52-card deck through the paper shredder, so we can't use that deck to play a regulation game of poker.",1,1
1956, Dan runs 100 metres in 10 second while Jack runs in 14 seconds so Jack is faster,1,1
1957," If a football falls from roof on your toe, it is likely that the toe will be broken",0,0
1958, As he expected to finish  building his new house this month he planned for house warming ceremony  in the beginning of next month,0,0
1959," To protect the fragile glass, it is a worse idea to put it half-inch rather than 2-inch away from the edge.",1,0
1960," Jim is making 2500$ per month and he have to spend 800$ per month on rent, he have 1700$ left at the end of the month but he have to pay a 10% taxes on the rest so he have 1530$ at the end of the month.",1,1
1961, You can fit a ping pong ball into a coin slot easier than a paperclip.,0,0
1962, It is easier to manage 5 employess than 5000 employees.,1,1
1963," Tyler is 17 months old, and Van is 17 years old.  Tyler will probably develop more colds this winter.",1,1
1964," Jim is on schedule painting the house, so he needs to spend more time painting each day.",0,0
1965, Martin really likes fixing bicycles while Ed knows nothing about mechanics.  Martin is more likely to compete in  bike race than Ed.,0,0
1966," Matt owes 3000 dollars on his car, so he will be thrilled to get 5000 dollars for its sale.",1,1
1967," Jim's neighbor has a tree with many oranges, so Jim will quickly pick as many oranges as he likes instead of asking permission to his neighbor.",0,0
1968, Those who started a new project initially would spend more time on research rather than implementing.,0,0
1969, A person who takes a shower 15 times per month will likely have worse body odor than person who takes a shower 1 time per month.,1,1
1970," If I turn on my fan, the air inside will feel sill.",0,0
1971, Since school started in ten minutes Allen stopped at the diner to eat brunch.,1,1
