,input,prediction,ground_truth
795,"For exercise, my son loves rollerblading, and my daughter is a runner. My son likely exercises on dirt trails more than my daughter.","True, because My son loves rollerblading and my daughter is a runner.","False, because"
796,"With heavy work this week, Adam watched TV for once as opposed to once a day.","False, because One does not watch TV once a day.","True, because"
797,"With little work this week, Adam watched TV for once as opposed to once a day.","False, because Adam watched TV for once as opposed to once a day.","False, because"
798,It is better to take your boots off by the door than it is to wear them around the house after coming in from shoveling snow.,"True, because Shoveling snow requires wearing boots.","True, because"
799,It is better to wear your boots around the house than it is to take them off by the door after coming in from shoveling snow.,"True, because Shoveling snow requires wearing boots.","False, because"
800,It's more convenient to use a sponge than a brush when washing your car.,"True, because A sponge is a piece of cloth or sponge like material used for cleaning.","True, because"
801,It's less convenient to use a sponge than a brush when washing your car.,"True, because A sponge is used to wash the car","False, because"
802,"Ann works as a nurse and John works as a freelance writer, so Ann is less likely to contact covid 19 patients.","False, because Nurses work with covid 19 patients","False, because"
803,"Ann works as a nurse and John works as a freelance writer, so Ann is more likely to contact covid 19 patients.","False, because Nurses do not work as freelance writers","True, because"
804,"Bill only has $150 saved, and he is hungry, so he should go have a steak dinner for two with his girlfriend at a five-star restaurant.","False, because One cannot have a steak dinner for two at a five-","False, because"
805,"Bill only has $150 saved, and he is hungry, so he should go have a pizza to go to eat with his girlfriend.","False, because One does not have to save money to have pizza.","True, because"
806,A child would be comfortable wearing a size 6x outfit.,"True, because Size 6x is a child's size.","True, because"
807,A child would be comfortable wearing a men's 2XL Tall outfit.,"False, because A child would not be comfortable wearing a men's 2X","False, because"
808,"Since the kids get home from soccer practice in four hours, I should start making dinner now.","True, because Soccer practice is four hours long.","False, because"
809,"Since the kids get home from soccer practice in half an hour, I should start making dinner now.","True, because Soccer practice is an activity where kids play.","True, because"
810,"Frankie works as a traveling salesman, while Bobby works at a small boutique, so Frankie is more likely to have more frequent flyer miles than Bobby.","True, because Traveling salesman have more frequent flyer miles than small boutique worker.","True, because"
811,"Frankie works as a traveling salesman, while Bobby works at a small boutique, so Bobby is more likely to have more frequent flyer miles than Frankie.","True, because Traveling salesman have frequent flyer miles","False, because"
812,It's easier to find a restaurant open at 2 in the afternoon than at 2 in the morning.,"True, because Restaurants are open from 2 in the afternoon to 2 in the morning","True, because"
813,It's easier to find a restaurant open at 2 in the morning than at 2 in the afternoon.,"True, because Restaurants are open from 8 am to 10 pm","False, because"
